==38441== NVPROF is profiling process 38441, command: ./MonteCarlo --scaling=strong --method=threaded
==38441== Profiling application: ./MonteCarlo --scaling=strong --method=threaded
==38441== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
6.65539s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff944a00000  [Unified Memory CPU page faults]
6.65556s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff924a00000  [Unified Memory CPU page faults]
6.65713s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff944c00000  [Unified Memory CPU page faults]
6.65728s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff924c00000  [Unified Memory CPU page faults]
6.65888s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff944e00000  [Unified Memory CPU page faults]
6.65903s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff924e00000  [Unified Memory CPU page faults]
6.66060s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff945000000  [Unified Memory CPU page faults]
6.66075s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff925000000  [Unified Memory CPU page faults]
6.66236s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff945200000  [Unified Memory CPU page faults]
6.66248s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff925200000  [Unified Memory CPU page faults]
6.66410s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff945400000  [Unified Memory CPU page faults]
6.66420s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff925400000  [Unified Memory CPU page faults]
6.66582s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff945600000  [Unified Memory CPU page faults]
6.66593s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff925600000  [Unified Memory CPU page faults]
6.66757s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff945800000  [Unified Memory CPU page faults]
6.66766s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff925800000  [Unified Memory CPU page faults]
6.66931s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff945a00000  [Unified Memory CPU page faults]
6.66940s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff925a00000  [Unified Memory CPU page faults]
6.67106s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff945c00000  [Unified Memory CPU page faults]
6.67114s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff925c00000  [Unified Memory CPU page faults]
6.67280s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff945e00000  [Unified Memory CPU page faults]
6.67287s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff925e00000  [Unified Memory CPU page faults]
6.67454s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff946000000  [Unified Memory CPU page faults]
6.67462s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff926000000  [Unified Memory CPU page faults]
6.67630s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff946200000  [Unified Memory CPU page faults]
6.67634s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff926200000  [Unified Memory CPU page faults]
6.67806s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff946400000  [Unified Memory CPU page faults]
6.67808s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff926400000  [Unified Memory CPU page faults]
6.67981s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff946600000  [Unified Memory CPU page faults]
6.67983s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff926600000  [Unified Memory CPU page faults]
6.68154s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff946800000  [Unified Memory CPU page faults]
6.68155s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff926800000  [Unified Memory CPU page faults]
