==37646== NVPROF is profiling process 37646, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter723768696273518008.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-28-05_738-jvmRun1 surefi
==37646== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter723768696273518008.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-28-05_738-jvmRun1 surefi
==37646== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
2.48677s  95.006us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19eac1e000  [Unified Memory GPU page faults]
2.48686s  200.28us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f19eac9c000  [Unified Memory GPU page faults]
2.48706s  201.57us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f19ead03000  [Unified Memory GPU page faults]
2.48726s  28.895us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19eae02000  [Unified Memory GPU page faults]
2.48734s  52.703us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f19eae33000  [Unified Memory GPU page faults]
2.48739s  26.144us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19eae12000  [Unified Memory GPU page faults]
2.48741s  40.351us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    28   0x7f19eae5c000  [Unified Memory GPU page faults]
2.48748s  62.846us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19eae8e000  [Unified Memory GPU page faults]
2.48755s  130.62us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7f19eaf0a000  [Unified Memory GPU page faults]
2.48767s  243.55us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19ec2ac000  [Unified Memory GPU page faults]
2.48774s  208.76us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19ecb06000  [Unified Memory GPU page faults]
2.48824s         -                    -               -         -         -         -                -         -         -         PC 0x172111c0   0x7f1a26000000  [Unified Memory CPU page faults]
2.48860s         -                    -               -         -         -         -                -         -         -         PC 0x172111c0   0x7f1a27000000  [Unified Memory CPU page faults]
2.48901s         -                    -               -         -         -         -                -         -         -         PC 0x172111c0   0x7f1a1e000000  [Unified Memory CPU page faults]
2.48915s         -                    -               -         -         -         -                -         -         -         PC 0x172111c0   0x7f1a1f000000  [Unified Memory CPU page faults]
2.67750s         -                    -               -         -         -         -                -         -         -         PC 0xf35483c2   0x7f1a26010000  [Unified Memory CPU page faults]
2.67758s         -                    -               -         -         -         -                -         -         -         PC 0xf35483c2   0x7f1a27010000  [Unified Memory CPU page faults]
2.67769s         -                    -               -         -         -         -                -         -         -         PC 0xf35483c2   0x7f1a1e010000  [Unified Memory CPU page faults]
