==12536== NVPROF is profiling process 12536, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter3587325474376094769.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-11-10_420-jvmRun1 suref
==12536== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter3587325474376094769.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-11-10_420-jvmRun1 suref
==12536== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.32845s  110.14us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbae13000  [Unified Memory GPU page faults]
1.32857s  99.773us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafbae52000  [Unified Memory GPU page faults]
1.32863s         -                    -               -         -         -         -                -         -         -         PC 0xd6a0d1c0   0x7fafde040000  [Unified Memory CPU page faults]
1.32867s  130.97us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7fafbaf06000  [Unified Memory GPU page faults]
1.32872s         -                    -               -         -         -         -                -         -         -         PC 0xd6a0d1c0   0x7fafde080000  [Unified Memory CPU page faults]
1.32879s  84.445us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafbc285000  [Unified Memory GPU page faults]
1.32881s         -                    -               -         -         -         -                -         -         -         PC 0xd6a0d1c0   0x7fafde0c0000  [Unified Memory CPU page faults]
1.47020s         -                    -               -         -         -         -                -         -         -         PC 0xb3559da2   0x7fafde010000  [Unified Memory CPU page faults]
1.47035s         -                    -               -         -         -         -                -         -         -         PC 0xb3559da2   0x7fafde050000  [Unified Memory CPU page faults]
1.47043s         -                    -               -         -         -         -                -         -         -         PC 0xb3559da2   0x7fafde090000  [Unified Memory CPU page faults]
1.47050s         -                    -               -         -         -         -                -         -         -         PC 0xb3559da2   0x7fafde0d0000  [Unified Memory CPU page faults]
1.53154s         -                    -               -         -         -         -                -         -         -         PC 0xbccc340e   0x7fafde020000  [Unified Memory CPU page faults]
1.63393s  66.738ms           (3200 1 1)       (256 1 1)        31  2.0000KB        0B  Tesla V100-SXM2         1        46                     -                -  MonteCarloOneBlockPerOption(unsigned int*, unsigned int*, int*, int*, float*, double*, float*, float*, float*, float*, float*, float*, int, int) [1344]
1.63394s  390.23us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    49   0x7fafde000000  [Unified Memory GPU page faults]
