==49613== NVPROF is profiling process 49613, command: ./MonteCarlo --scaling=strong --method=streamed
==49613== Profiling application: ./MonteCarlo --scaling=strong --method=streamed
==49613== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
6.81243s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e86800000  [Unified Memory CPU page faults]
6.81412s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e86a00000  [Unified Memory CPU page faults]
6.81578s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e86c00000  [Unified Memory CPU page faults]
6.81748s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e86e00000  [Unified Memory CPU page faults]
6.81915s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e87000000  [Unified Memory CPU page faults]
6.82080s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e87200000  [Unified Memory CPU page faults]
6.82247s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e87400000  [Unified Memory CPU page faults]
6.82414s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e87600000  [Unified Memory CPU page faults]
6.82581s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e87800000  [Unified Memory CPU page faults]
6.82748s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e87a00000  [Unified Memory CPU page faults]
6.82917s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e87c00000  [Unified Memory CPU page faults]
6.83083s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e87e00000  [Unified Memory CPU page faults]
6.83249s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e88000000  [Unified Memory CPU page faults]
6.83418s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e88200000  [Unified Memory CPU page faults]
6.83583s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e88400000  [Unified Memory CPU page faults]
